dta_train,dta_test,train_percentage,num_docs,num_rels,num_shown,num_feedback,rels_found,last_rel,wss_100,wss_95,NCG@10,NCG@20,NCG@30,NCG@40,NCG@50,NCG@60,NCG@70,NCG@80,NCG@90,NCG@100,total_cost,total_cost_uniform,total_cost_weighted,norm_area,ap,r,loss_e,loss_r,loss_er,recall,cost,spt,bnd,ita
android,MapDB,1.0,2740.0,99.0,2638.0,2090.0,99.0,2320.0,0.153,0.4,0.0,0.646,0.798,0.909,0.939,0.939,0.949,0.949,0.97,1.0,6818.0,6818.0,6818.0,0.892,0.381,1.0,0.234,0.0,0.234,1.0,0.9627737226277372,1.0,110,1.05
android,anttlr4,0.1,2353.0,53.0,2126.0,1907.0,51.0,1807.0,0.0,0.395,0.736,0.849,0.906,0.925,0.925,0.943,0.943,0.962,0.962,0.962,5940.0,5957.132,6167.0,0.88,0.215,0.962,0.349,0.001,0.35,0.9622641509433962,0.9035274118147046,1.0,110,1.05
android,anttlr4,0.2,2353.0,53.0,1912.0,1907.0,48.0,807.0,0.0,0.0,0.698,0.811,0.887,0.906,0.906,0.906,0.906,0.906,0.906,0.906,5726.0,5809.208,6552.875,0.846,0.204,0.906,0.282,0.009,0.291,0.9056603773584906,0.8125796855078623,1.0,110,1.05
android,anttlr4,0.3,2353.0,53.0,2030.0,1907.0,52.0,1570.0,0.0,0.432,0.623,0.83,0.868,0.868,0.925,0.962,0.981,0.981,0.981,0.981,5844.0,5856.189,5844.0,0.871,0.231,0.981,0.318,0.0,0.318,0.9811320754716981,0.8627284317892052,1.0,110,1.05
android,anttlr4,0.4,2353.0,53.0,2206.0,1907.0,53.0,2029.0,0.138,0.341,0.528,0.811,0.868,0.868,0.906,0.925,0.962,0.981,1.0,1.0,6020.0,6020.0,6020.0,0.861,0.228,1.0,0.375,0.0,0.375,1.0,0.9375265618359541,1.0,110,1.05
android,anttlr4,0.5,2353.0,53.0,2057.0,1907.0,49.0,1674.0,0.0,0.0,0.679,0.811,0.849,0.887,0.906,0.906,0.906,0.925,0.925,0.925,5871.0,5915.679,6389.0,0.846,0.236,0.925,0.326,0.006,0.332,0.9245283018867925,0.874203144921377,1.0,110,1.05
android,anttlr4,1.0,2353.0,53.0,2152.0,1907.0,52.0,1888.0,0.0,0.184,0.585,0.811,0.811,0.868,0.906,0.906,0.925,0.962,0.981,0.981,5966.0,5973.585,5966.0,0.848,0.219,0.981,0.357,0.0,0.358,0.9811320754716981,0.9145771355716107,1.0,110,1.05
android,broadleaf,0.1,17433.0,686.0,17424.0,4180.0,686.0,17248.0,0.011,0.191,0.481,0.649,0.761,0.84,0.902,0.917,0.933,0.959,0.983,0.983,25784.0,25784.0,25784.0,0.815,0.214,1.0,0.016,0.0,0.016,1.0,0.9994837377387713,1.0,110,1.05
android,broadleaf,0.2,17433.0,686.0,17375.0,4180.0,686.0,17154.0,0.016,0.21,0.472,0.657,0.739,0.819,0.879,0.923,0.945,0.961,0.984,0.984,25735.0,25735.0,25735.0,0.811,0.211,1.0,0.016,0.0,0.016,1.0,0.9966729765387483,1.0,110,1.05
android,broadleaf,0.3,17433.0,686.0,17094.0,4180.0,686.0,16884.0,0.031,0.199,0.472,0.638,0.749,0.829,0.88,0.914,0.936,0.959,0.984,0.984,25454.0,25454.0,25454.0,0.811,0.199,1.0,0.016,0.0,0.016,1.0,0.9805541214937188,1.0,110,1.05
android,broadleaf,0.4,17433.0,686.0,15020.0,4180.0,670.0,14749.0,0.0,0.243,0.487,0.668,0.757,0.832,0.894,0.914,0.946,0.965,0.965,0.965,23380.0,23492.56,28205.853,0.816,0.202,0.977,0.012,0.001,0.013,0.9766763848396501,0.8615843515172374,1.0,110,1.05
android,broadleaf,0.5,17433.0,686.0,14551.0,4180.0,662.0,14246.0,0.0,0.195,0.465,0.652,0.751,0.825,0.875,0.907,0.937,0.961,0.961,0.961,22911.0,23112.656,28674.999,0.806,0.214,0.965,0.011,0.001,0.013,0.9650145772594753,0.834681351459875,1.0,110,1.05
android,broadleaf,1.0,17433.0,686.0,17385.0,4180.0,686.0,17083.0,0.02,0.185,0.453,0.646,0.739,0.809,0.88,0.905,0.94,0.955,0.98,0.98,25745.0,25745.0,25745.0,0.802,0.207,1.0,0.016,0.0,0.016,1.0,0.9972466012734469,1.0,110,1.05
android,ceylon,0.1,4512.0,74.0,2981.0,2640.0,69.0,2031.0,0.0,0.0,0.622,0.689,0.797,0.851,0.932,0.932,0.932,0.932,0.932,0.932,8261.0,8467.892,11131.625,0.828,0.222,0.932,0.144,0.005,0.149,0.9324324324324325,0.6606826241134752,1.0,110,1.05
android,ceylon,0.2,4512.0,74.0,2912.0,2640.0,63.0,1764.0,0.0,0.0,0.568,0.676,0.73,0.851,0.851,0.851,0.851,0.851,0.851,0.851,8192.0,8667.676,11388.875,0.773,0.204,0.851,0.138,0.022,0.16,0.8513513513513513,0.6453900709219859,1.0,110,1.05
android,ceylon,0.3,4512.0,74.0,4501.0,2640.0,74.0,4295.0,0.048,0.13,0.568,0.689,0.797,0.838,0.919,0.919,0.919,0.932,0.986,0.986,9781.0,9781.0,9781.0,0.824,0.187,1.0,0.329,0.0,0.329,1.0,0.9975620567375887,1.0,110,1.05
android,ceylon,0.4,4512.0,74.0,3689.0,2640.0,71.0,3303.0,0.0,0.271,0.608,0.703,0.757,0.784,0.838,0.905,0.946,0.959,0.959,0.959,8969.0,9035.73,10203.5,0.811,0.186,0.959,0.221,0.002,0.222,0.9594594594594594,0.8175975177304965,1.0,110,1.05
android,ceylon,0.5,4512.0,74.0,2875.0,2640.0,59.0,1782.0,0.0,0.0,0.568,0.676,0.73,0.797,0.797,0.797,0.797,0.797,0.797,0.797,8155.0,8818.649,11428.8,0.734,0.172,0.797,0.134,0.041,0.175,0.7972972972972973,0.6371897163120568,1.0,110,1.05
android,ceylon,1.0,4512.0,74.0,4467.0,2640.0,74.0,4000.0,0.113,0.227,0.527,0.689,0.73,0.784,0.811,0.878,0.932,0.986,1.0,1.0,9747.0,9747.0,9747.0,0.797,0.127,1.0,0.324,0.0,0.324,1.0,0.9900265957446809,1.0,110,1.05
android,elasticsearch,0.1,54562.0,3474.0,52582.0,5500.0,3452.0,52451.0,0.0,0.138,0.385,0.543,0.655,0.728,0.79,0.85,0.896,0.947,0.973,0.973,63582.0,63607.078,67541.998,0.758,0.244,0.994,0.001,0.0,0.001,0.9936672423719056,0.9637110076610095,1.0,110,1.05
android,elasticsearch,0.2,54562.0,3474.0,45520.0,5500.0,3343.0,45229.0,0.0,0.157,0.38,0.539,0.652,0.735,0.8,0.86,0.906,0.952,0.952,0.952,56520.0,57201.924,74604.0,0.758,0.246,0.962,0.001,0.001,0.002,0.9622913068508924,0.83428026831861,1.0,110,1.05
android,elasticsearch,0.3,54562.0,3474.0,53949.0,5500.0,3474.0,53765.0,0.015,0.131,0.381,0.535,0.659,0.746,0.802,0.868,0.908,0.944,0.976,0.976,64949.0,64949.0,64949.0,0.763,0.247,1.0,0.001,0.0,0.001,1.0,0.9887650745940398,1.0,110,1.05
android,elasticsearch,0.4,54562.0,3474.0,51217.0,5500.0,3432.0,51020.0,0.0,0.136,0.38,0.533,0.642,0.716,0.779,0.834,0.898,0.943,0.975,0.975,62217.0,62297.881,68907.0,0.751,0.239,0.988,0.001,0.0,0.001,0.9879101899827288,0.9386935962757963,1.0,110,1.05
android,elasticsearch,0.5,54562.0,3474.0,53776.0,5500.0,3473.0,53645.0,0.0,0.143,0.382,0.543,0.65,0.727,0.785,0.839,0.904,0.948,0.975,0.975,64776.0,64776.453,64776.0,0.756,0.244,1.0,0.001,0.0,0.001,0.9997121473805411,0.9855943697078553,1.0,110,1.05
android,elasticsearch,1.0,54562.0,3474.0,53642.0,5500.0,3472.0,53507.0,0.0,0.139,0.384,0.545,0.649,0.71,0.781,0.84,0.896,0.943,0.984,0.984,64642.0,64643.059,65562.0,0.752,0.238,0.999,0.001,0.0,0.001,0.9994242947610823,0.9831384480041054,1.0,110,1.05
android,hazelcast,0.1,23451.0,1298.0,22772.0,4510.0,1296.0,22485.0,0.0,0.204,0.435,0.609,0.721,0.8,0.867,0.909,0.934,0.965,0.982,0.982,31792.0,31794.092,32471.0,0.802,0.269,0.998,0.005,0.0,0.005,0.9984591679506933,0.9710460108310947,1.0,110,1.05
android,hazelcast,0.2,23451.0,1298.0,22784.0,4510.0,1296.0,22258.0,0.0,0.163,0.455,0.629,0.74,0.8,0.867,0.893,0.928,0.959,0.975,0.975,31804.0,31806.055,32471.0,0.804,0.277,0.998,0.005,0.0,0.005,0.9984591679506933,0.9715577160888661,1.0,110,1.05
android,hazelcast,0.3,23451.0,1298.0,22023.0,4510.0,1291.0,21882.0,0.0,0.168,0.45,0.616,0.718,0.801,0.851,0.898,0.924,0.955,0.974,0.974,31043.0,31058.402,33854.375,0.798,0.271,0.995,0.005,0.0,0.005,0.9946070878274268,0.9391070743251887,1.0,110,1.05
android,hazelcast,0.4,23451.0,1298.0,19525.0,4510.0,1243.0,19253.0,0.0,0.198,0.44,0.611,0.717,0.794,0.863,0.894,0.935,0.955,0.955,0.955,28545.0,28877.712,36397.0,0.793,0.265,0.958,0.004,0.002,0.005,0.9576271186440678,0.8325870964990832,1.0,110,1.05
android,hazelcast,0.5,23451.0,1298.0,23438.0,4510.0,1298.0,23170.0,0.012,0.218,0.445,0.599,0.706,0.781,0.859,0.899,0.943,0.957,0.982,0.982,32458.0,32458.0,32458.0,0.796,0.269,1.0,0.005,0.0,0.005,1.0,0.9994456526374141,1.0,110,1.05
android,hazelcast,1.0,23451.0,1298.0,22899.0,4510.0,1296.0,22618.0,0.0,0.186,0.451,0.612,0.726,0.804,0.855,0.899,0.923,0.959,0.973,0.973,31919.0,31920.701,32471.0,0.801,0.268,0.998,0.005,0.0,0.005,0.9984591679506933,0.9764615581425099,1.0,110,1.05
android,junit,0.1,5432.0,87.0,3126.0,2860.0,80.0,1653.0,0.0,0.0,0.77,0.839,0.874,0.92,0.92,0.92,0.92,0.92,0.92,0.92,8846.0,9217.08,13385.938,0.876,0.366,0.92,0.095,0.006,0.101,0.9195402298850575,0.5754786450662739,1.0,110,1.05
android,junit,0.2,5432.0,87.0,3540.0,2860.0,84.0,2633.0,0.0,0.465,0.793,0.874,0.92,0.943,0.966,0.966,0.966,0.966,0.966,0.966,9260.0,9390.483,12098.0,0.91,0.369,0.966,0.121,0.001,0.123,0.9655172413793104,0.6516936671575847,1.0,110,1.05
android,junit,0.3,5432.0,87.0,3828.0,2860.0,86.0,3162.0,0.0,0.514,0.759,0.851,0.862,0.908,0.977,0.989,0.989,0.989,0.989,0.989,9548.0,9584.874,9548.0,0.906,0.354,0.989,0.142,0.0,0.142,0.9885057471264368,0.7047128129602357,1.0,110,1.05
android,junit,0.4,5432.0,87.0,3895.0,2860.0,84.0,3274.0,0.0,0.36,0.793,0.839,0.874,0.908,0.943,0.954,0.966,0.966,0.966,0.966,9615.0,9721.0,11920.5,0.896,0.375,0.966,0.147,0.001,0.148,0.9655172413793104,0.7170471281296024,1.0,110,1.05
android,junit,0.5,5432.0,87.0,3084.0,2860.0,80.0,1750.0,0.0,0.0,0.77,0.816,0.908,0.92,0.92,0.92,0.92,0.92,0.92,0.92,8804.0,9181.839,13426.625,0.874,0.376,0.92,0.092,0.006,0.099,0.9195402298850575,0.5677466863033873,1.0,110,1.05
android,junit,1.0,5432.0,87.0,3419.0,2860.0,82.0,2514.0,0.0,0.0,0.793,0.816,0.851,0.897,0.943,0.943,0.943,0.943,0.943,0.943,9139.0,9370.379,12913.375,0.88,0.359,0.943,0.113,0.003,0.117,0.9425287356321839,0.6294182621502209,1.0,110,1.05
android,mcMMO,0.1,1393.0,198.0,1389.0,1320.0,198.0,1238.0,0.111,0.297,0.374,0.576,0.692,0.793,0.869,0.919,0.96,0.985,1.0,1.0,4029.0,4029.0,4029.0,0.828,0.457,1.0,0.112,0.0,0.112,1.0,0.9971284996410624,1.0,110,1.05
android,mcMMO,0.2,1393.0,198.0,1393.0,1341.0,198.0,1269.0,0.089,0.279,0.374,0.571,0.687,0.798,0.889,0.934,0.955,0.975,0.99,1.0,4075.0,4075.0,4075.0,0.831,0.454,1.0,0.113,0.0,0.113,1.0,1.0,1.0,110,1.05
android,mcMMO,0.3,1393.0,198.0,1388.0,1341.0,198.0,1249.0,0.103,0.25,0.384,0.566,0.707,0.793,0.869,0.919,0.944,0.975,1.0,1.0,4070.0,4070.0,4070.0,0.828,0.467,1.0,0.112,0.0,0.112,1.0,0.9964106245513281,1.0,110,1.05
android,mcMMO,0.4,1393.0,198.0,1383.0,1341.0,197.0,1257.0,0.0,0.27,0.354,0.561,0.697,0.793,0.874,0.924,0.949,0.98,0.99,0.99,4065.0,4065.101,4065.0,0.827,0.458,0.995,0.111,0.0,0.111,0.9949494949494949,0.9928212491026561,1.0,110,1.05
android,mcMMO,0.5,1393.0,198.0,1393.0,1341.0,198.0,1359.0,0.024,0.262,0.359,0.545,0.692,0.788,0.859,0.914,0.949,0.975,0.995,1.0,4075.0,4075.0,4075.0,0.821,0.441,1.0,0.113,0.0,0.113,1.0,1.0,1.0,110,1.05
android,mcMMO,1.0,1393.0,198.0,1392.0,1341.0,198.0,1285.0,0.078,0.271,0.359,0.551,0.687,0.793,0.843,0.899,0.949,0.975,0.995,1.0,4074.0,4074.0,4074.0,0.818,0.431,1.0,0.112,0.0,0.112,1.0,0.9992821249102656,1.0,110,1.05
android,mct,0.1,6091.0,23.0,4282.0,2970.0,21.0,3587.0,0.0,0.0,0.652,0.696,0.739,0.783,0.783,0.913,0.913,0.913,0.913,0.913,10222.0,10536.609,12031.0,0.8,0.372,0.913,0.327,0.008,0.334,0.9130434782608695,0.7030044327696602,1.0,110,1.05
android,mct,0.2,6091.0,23.0,3494.0,2970.0,18.0,2337.0,0.0,0.0,0.565,0.609,0.609,0.783,0.783,0.783,0.783,0.783,0.783,0.783,9434.0,10563.13,14303.375,0.704,0.276,0.783,0.217,0.047,0.265,0.782608695652174,0.5736332293547858,1.0,110,1.05
android,mct,0.3,6091.0,23.0,3109.0,2970.0,15.0,1409.0,0.0,0.0,0.478,0.565,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,9049.0,11123.435,14966.406,0.613,0.246,0.652,0.172,0.121,0.293,0.6521739130434783,0.5104252175340667,1.0,110,1.05
android,mct,0.4,6091.0,23.0,6007.0,2970.0,23.0,3590.0,0.411,0.418,0.478,0.522,0.609,0.87,0.913,1.0,1.0,1.0,1.0,1.0,11947.0,11947.0,11947.0,0.806,0.274,1.0,0.643,0.0,0.643,1.0,0.9862091610572976,1.0,110,1.05
android,mct,0.5,6091.0,23.0,4416.0,2970.0,22.0,3858.0,0.0,0.317,0.652,0.652,0.696,0.739,0.739,0.739,0.957,0.957,0.957,0.957,10356.0,10501.652,10356.0,0.777,0.2,0.957,0.347,0.002,0.349,0.9565217391304348,0.725004104416352,1.0,110,1.05
android,mct,1.0,6091.0,23.0,4219.0,2970.0,21.0,3543.0,0.0,0.0,0.478,0.478,0.522,0.826,0.87,0.913,0.913,0.913,0.913,0.913,10159.0,10484.565,12031.0,0.733,0.135,0.913,0.317,0.008,0.325,0.9130434782608695,0.6926613035626334,1.0,110,1.05
android,neo4j,0.1,32156.0,151.0,23698.0,4840.0,134.0,23286.0,0.0,0.0,0.45,0.536,0.596,0.682,0.775,0.815,0.868,0.868,0.868,0.868,33378.0,35282.45,50293.742,0.713,0.072,0.887,0.086,0.013,0.099,0.8874172185430463,0.7369697723597463,1.0,110,1.05
android,neo4j,0.2,32156.0,151.0,11567.0,4840.0,95.0,10069.0,0.0,0.0,0.457,0.55,0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.603,21247.0,36518.311,62425.0,0.584,0.059,0.629,0.021,0.138,0.158,0.6291390728476821,0.35971513869884314,1.0,110,1.05
android,neo4j,0.3,32156.0,151.0,15655.0,4840.0,104.0,14554.0,0.0,0.0,0.397,0.477,0.55,0.623,0.623,0.623,0.623,0.623,0.623,0.623,25335.0,35607.146,58337.0,0.597,0.049,0.689,0.038,0.097,0.135,0.6887417218543046,0.486845378778455,1.0,110,1.05
android,neo4j,0.4,32156.0,151.0,15006.0,4840.0,118.0,13859.0,0.0,0.0,0.411,0.49,0.596,0.722,0.722,0.722,0.722,0.722,0.722,0.722,24686.0,32182.026,58986.0,0.665,0.055,0.781,0.035,0.048,0.082,0.7814569536423841,0.46666252021395693,1.0,110,1.05
android,neo4j,0.5,32156.0,151.0,12716.0,4840.0,89.0,11367.0,0.0,0.0,0.371,0.457,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,22396.0,38359.974,61276.0,0.534,0.041,0.589,0.025,0.169,0.193,0.5894039735099338,0.3954471949247419,1.0,110,1.05
android,neo4j,1.0,32156.0,151.0,19825.0,4840.0,125.0,19198.0,0.0,0.0,0.364,0.47,0.583,0.662,0.742,0.828,0.828,0.828,0.828,0.828,29505.0,33751.437,54166.999,0.665,0.028,0.828,0.06,0.03,0.09,0.8278145695364238,0.6165256872745366,1.0,110,1.05
android,netty,0.1,11528.0,951.0,10287.0,3740.0,929.0,10045.0,0.0,0.167,0.392,0.584,0.689,0.763,0.828,0.875,0.919,0.957,0.957,0.957,17767.0,17824.417,20248.999,0.786,0.33,0.977,0.007,0.001,0.008,0.9768664563617245,0.8923490631505898,1.0,110,1.05
android,netty,0.2,11528.0,951.0,10342.0,3740.0,937.0,10082.0,0.0,0.174,0.399,0.571,0.678,0.754,0.823,0.875,0.919,0.973,0.973,0.973,17822.0,17856.919,20193.71,0.786,0.326,0.985,0.007,0.0,0.008,0.9852786540483701,0.8971200555170021,1.0,110,1.05
android,netty,0.3,11528.0,951.0,10624.0,3740.0,941.0,10416.0,0.0,0.188,0.395,0.576,0.685,0.761,0.83,0.88,0.92,0.959,0.988,0.988,18104.0,18123.012,19908.469,0.79,0.326,0.989,0.008,0.0,0.008,0.9894847528916929,0.9215822345593337,1.0,110,1.05
android,netty,0.4,11528.0,951.0,10218.0,3740.0,932.0,9947.0,0.0,0.134,0.402,0.583,0.671,0.749,0.818,0.866,0.91,0.943,0.943,0.943,17698.0,17750.345,20317.99,0.779,0.327,0.98,0.007,0.0,0.008,0.9800210304942166,0.8863636363636364,1.0,110,1.05
android,netty,0.5,11528.0,951.0,10223.0,3740.0,925.0,9947.0,0.0,0.185,0.392,0.564,0.672,0.747,0.815,0.879,0.927,0.958,0.958,0.958,17703.0,17774.356,20313.0,0.78,0.323,0.973,0.007,0.001,0.008,0.9726603575184016,0.8867973629424011,1.0,110,1.05
android,netty,1.0,11528.0,951.0,10005.0,3740.0,922.0,9665.0,0.0,0.194,0.391,0.585,0.678,0.777,0.84,0.889,0.937,0.953,0.953,0.953,17485.0,17577.885,20531.0,0.789,0.318,0.97,0.007,0.001,0.008,0.9695057833859095,0.8678868841082582,1.0,110,1.05
android,orientdb,0.1,11643.0,774.0,11636.0,3740.0,774.0,11514.0,0.011,0.213,0.473,0.65,0.734,0.807,0.855,0.894,0.934,0.959,0.982,0.982,19116.0,19116.0,19116.0,0.814,0.318,1.0,0.013,0.0,0.013,1.0,0.9993987803830627,1.0,110,1.05
android,orientdb,0.2,11643.0,774.0,11629.0,3740.0,774.0,11427.0,0.019,0.206,0.47,0.642,0.734,0.806,0.85,0.886,0.941,0.965,0.981,0.981,19109.0,19109.0,19109.0,0.812,0.316,1.0,0.013,0.0,0.013,1.0,0.9987975607661256,1.0,110,1.05
android,orientdb,0.3,11643.0,774.0,11608.0,3740.0,774.0,11453.0,0.016,0.18,0.465,0.643,0.73,0.802,0.848,0.891,0.93,0.961,0.983,0.983,19088.0,19088.0,19088.0,0.81,0.311,1.0,0.013,0.0,0.013,1.0,0.9969939019153139,1.0,110,1.05
android,orientdb,0.4,11643.0,774.0,11614.0,3740.0,774.0,11479.0,0.014,0.232,0.473,0.636,0.743,0.806,0.853,0.894,0.939,0.968,0.988,0.988,19094.0,19094.0,19094.0,0.815,0.316,1.0,0.013,0.0,0.013,1.0,0.9975092330155458,1.0,110,1.05
android,orientdb,0.5,11643.0,774.0,11580.0,3740.0,773.0,11442.0,0.0,0.177,0.465,0.633,0.731,0.804,0.85,0.889,0.939,0.961,0.991,0.991,19060.0,19060.163,19060.0,0.81,0.314,0.999,0.013,0.0,0.013,0.9987080103359173,0.9945890234475651,1.0,110,1.05
android,orientdb,1.0,11643.0,774.0,11250.0,3740.0,772.0,11113.0,0.0,0.19,0.456,0.654,0.747,0.806,0.858,0.908,0.935,0.965,0.981,0.981,18730.0,18732.031,19123.0,0.815,0.312,0.997,0.012,0.0,0.012,0.9974160206718347,0.9662458129348106,1.0,110,1.05
android,oryx,0.1,2157.0,113.0,1847.0,1828.0,105.0,1123.0,0.0,0.0,0.46,0.664,0.796,0.841,0.903,0.929,0.929,0.929,0.929,0.929,5503.0,5546.894,6118.156,0.816,0.246,0.929,0.162,0.005,0.167,0.9292035398230089,0.85628187297172,1.0,110,1.05
android,oryx,0.2,2157.0,113.0,2039.0,1828.0,111.0,1883.0,0.0,0.307,0.478,0.673,0.805,0.832,0.894,0.938,0.965,0.973,0.982,0.982,5695.0,5699.177,5813.0,0.832,0.244,0.982,0.197,0.0,0.197,0.9823008849557522,0.9452943903569773,1.0,110,1.05
android,oryx,0.3,2157.0,113.0,2157.0,1828.0,113.0,2043.0,0.053,0.331,0.469,0.681,0.788,0.867,0.912,0.938,0.965,0.982,0.982,1.0,5813.0,5813.0,5813.0,0.836,0.24,1.0,0.22,0.0,0.22,1.0,1.0,1.0,110,1.05
android,oryx,0.4,2157.0,113.0,2157.0,1828.0,113.0,1960.0,0.091,0.261,0.46,0.673,0.779,0.841,0.876,0.912,0.947,0.965,0.991,1.0,5813.0,5813.0,5813.0,0.825,0.241,1.0,0.22,0.0,0.22,1.0,1.0,1.0,110,1.05
android,oryx,0.5,2157.0,113.0,2157.0,1828.0,113.0,2019.0,0.064,0.31,0.46,0.673,0.796,0.876,0.912,0.929,0.965,0.991,0.991,1.0,5813.0,5813.0,5813.0,0.837,0.238,1.0,0.22,0.0,0.22,1.0,1.0,1.0,110,1.05
android,oryx,1.0,2157.0,113.0,2157.0,1828.0,113.0,2008.0,0.069,0.309,0.442,0.655,0.743,0.867,0.903,0.929,0.965,0.973,0.991,1.0,5813.0,5813.0,5813.0,0.822,0.219,1.0,0.22,0.0,0.22,1.0,1.0,1.0,110,1.05
android,titan,0.1,5312.0,149.0,4131.0,2860.0,142.0,3585.0,0.0,0.275,0.577,0.738,0.792,0.886,0.913,0.926,0.953,0.953,0.953,0.953,9851.0,9961.966,12176.094,0.842,0.233,0.953,0.098,0.002,0.1,0.9530201342281879,0.7776731927710844,1.0,110,1.05
android,titan,0.2,5312.0,149.0,4921.0,2860.0,147.0,4698.0,0.0,0.25,0.624,0.758,0.832,0.906,0.913,0.933,0.946,0.953,0.987,0.987,10641.0,10651.497,11032.0,0.857,0.231,0.987,0.138,0.0,0.139,0.9865771812080537,0.9263930722891566,1.0,110,1.05
android,titan,0.3,5312.0,149.0,3435.0,2860.0,134.0,2433.0,0.0,0.0,0.624,0.752,0.839,0.866,0.899,0.899,0.899,0.899,0.899,0.899,9155.0,9532.919,12908.771,0.824,0.226,0.899,0.067,0.01,0.078,0.8993288590604027,0.6466490963855421,1.0,110,1.05
android,titan,0.4,5312.0,149.0,4928.0,2860.0,148.0,4710.0,0.0,0.295,0.537,0.718,0.812,0.839,0.872,0.926,0.96,0.98,0.993,0.993,10648.0,10653.154,10648.0,0.834,0.205,0.993,0.139,0.0,0.139,0.9932885906040269,0.927710843373494,1.0,110,1.05
android,titan,0.5,5312.0,149.0,4781.0,2860.0,147.0,4525.0,0.0,0.353,0.597,0.738,0.812,0.893,0.933,0.953,0.96,0.966,0.987,0.987,10501.0,10515.255,11032.0,0.857,0.219,0.987,0.131,0.0,0.131,0.9865771812080537,0.9000376506024096,1.0,110,1.05
android,titan,1.0,5312.0,149.0,4669.0,2860.0,144.0,4357.0,0.0,0.169,0.55,0.671,0.765,0.832,0.872,0.926,0.933,0.96,0.96,0.96,10389.0,10432.154,11594.625,0.819,0.198,0.966,0.125,0.001,0.126,0.9664429530201343,0.8789533132530121,1.0,110,1.05
anttlr4,MapDB,0.1,2740.0,99.0,2264.0,2090.0,98.0,1708.0,0.0,0.451,0.0,0.646,0.848,0.919,0.939,0.949,0.96,0.99,0.99,0.99,6444.0,6453.616,6444.0,0.905,0.411,0.99,0.172,0.0,0.173,0.98989898989899,0.8262773722627738,1.0,110,1.05
anttlr4,MapDB,0.2,2740.0,99.0,2436.0,2090.0,99.0,2132.0,0.222,0.503,0.0,0.646,0.848,0.929,0.939,0.949,0.949,0.949,1.0,1.0,6616.0,6616.0,6616.0,0.902,0.41,1.0,0.2,0.0,0.2,1.0,0.8890510948905109,1.0,110,1.05
anttlr4,MapDB,0.3,2740.0,99.0,2201.0,2090.0,95.0,1541.0,0.0,0.451,0.0,0.636,0.838,0.909,0.919,0.949,0.96,0.96,0.96,0.96,6381.0,6424.556,7324.25,0.889,0.422,0.96,0.163,0.002,0.165,0.9595959595959596,0.8032846715328467,1.0,110,1.05
anttlr4,MapDB,0.4,2740.0,99.0,2384.0,2090.0,99.0,2014.0,0.265,0.389,0.0,0.646,0.838,0.919,0.929,0.939,0.949,0.96,1.0,1.0,6564.0,6564.0,6564.0,0.898,0.39,1.0,0.191,0.0,0.191,1.0,0.8700729927007299,1.0,110,1.05
anttlr4,MapDB,0.5,2740.0,99.0,2338.0,2090.0,99.0,1923.0,0.298,0.556,0.0,0.636,0.838,0.919,0.949,0.949,0.96,0.99,1.0,1.0,6518.0,6518.0,6518.0,0.905,0.367,1.0,0.184,0.0,0.184,1.0,0.8532846715328467,1.0,110,1.05
anttlr4,MapDB,1.0,2740.0,99.0,2145.0,2090.0,96.0,1333.0,0.0,0.524,0.0,0.616,0.818,0.899,0.939,0.97,0.97,0.97,0.97,0.97,6325.0,6361.061,7217.5,0.891,0.363,0.97,0.155,0.001,0.156,0.9696969696969697,0.7828467153284672,1.0,110,1.05
anttlr4,android,0.1,639.0,48.0,635.0,630.0,48.0,431.0,0.326,0.637,0.604,0.771,0.854,0.958,0.958,0.958,1.0,1.0,1.0,1.0,1895.0,1895.0,1895.0,0.911,0.561,1.0,0.451,0.0,0.451,1.0,0.9937402190923318,1.0,110,1.05
anttlr4,android,0.2,639.0,48.0,634.0,630.0,48.0,460.0,0.28,0.578,0.625,0.792,0.833,0.958,0.958,0.958,0.979,1.0,1.0,1.0,1894.0,1894.0,1894.0,0.904,0.554,1.0,0.449,0.0,0.449,1.0,0.9921752738654147,1.0,110,1.05
anttlr4,android,0.3,639.0,48.0,630.0,630.0,48.0,444.0,0.305,0.412,0.583,0.75,0.812,0.875,0.938,0.958,0.979,1.0,1.0,1.0,1890.0,1890.0,1890.0,0.885,0.483,1.0,0.444,0.0,0.444,1.0,0.9859154929577465,1.0,110,1.05
anttlr4,android,0.4,639.0,48.0,631.0,630.0,48.0,475.0,0.257,0.459,0.583,0.729,0.792,0.854,0.958,0.958,0.979,1.0,1.0,1.0,1891.0,1891.0,1891.0,0.877,0.5,1.0,0.445,0.0,0.445,1.0,0.9874804381846636,1.0,110,1.05
anttlr4,android,0.5,639.0,48.0,593.0,560.0,48.0,479.0,0.25,0.499,0.583,0.75,0.833,0.854,0.979,0.979,0.979,1.0,1.0,1.0,1713.0,1713.0,1713.0,0.891,0.518,1.0,0.393,0.0,0.393,1.0,0.9280125195618153,1.0,110,1.05
